"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,7321289;-0,697057708;-1,129075695;-1,598753149;-1,59851054;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-0,426979338;-0,607192542;-0,981786131;-1,12517739;-0,902277553;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;-0,92499069;-0,913464348;-0,811106774;-0,700876731;-0,785424454;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;-0,061127407;0,027770753;0,341700315;0,391038473;0,470026994;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,123282758;0,01614178;-0,112669662;-0,066743378;-0,182535372;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;-0,170995938;-0,099632528;0,095223245;0,117573676;0,12940737;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,340762368;0,323423909;0,182780708;-0,127516272;-0,180551341;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409;-0,005134916;0,025010507;-0,224066577;-0,105440008;0,095306046
-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,7321289;-0,697057708;-1,129075695;-1,598753149;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-0,426979338;-0,607192542;-0,981786131;-1,12517739;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;-0,92499069;-0,913464348;-0,811106774;-0,700876731;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;-0,061127407;0,027770753;0,341700315;0,391038473;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,123282758;0,01614178;-0,112669662;-0,066743378;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;-0,170995938;-0,099632528;0,095223245;0,117573676;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,340762368;0,323423909;0,182780708;-0,127516272;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409;-0,005134916;0,025010507;-0,224066577;-0,105440008
-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,7321289;-0,697057708;-1,129075695;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-0,426979338;-0,607192542;-0,981786131;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;-0,92499069;-0,913464348;-0,811106774;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;-0,061127407;0,027770753;0,341700315;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,123282758;0,01614178;-0,112669662;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;-0,170995938;-0,099632528;0,095223245;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,340762368;0,323423909;0,182780708;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409;-0,005134916;0,025010507;-0,224066577
0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,7321289;-0,697057708;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-0,426979338;-0,607192542;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;-0,92499069;-0,913464348;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;-0,061127407;0,027770753;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,123282758;0,01614178;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;-0,170995938;-0,099632528;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,340762368;0,323423909;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409;-0,005134916;0,025010507
0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,7321289;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-0,426979338;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;-0,92499069;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;-0,061127407;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,123282758;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;-0,170995938;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,340762368;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409;-0,005134916
0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-0,223064955;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-0,706295243;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;-1,02718006;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;-0,13480495;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;-0,213138585;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;-0,20198754;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,245260379;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251;-0,074319409
1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-0,580803353;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-0,676529966;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,896662409;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;-0,074717794;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,043547711;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,003269866;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;0,103832449;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435;0,070814251
3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,213033339;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-0,941969843;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-0,909391406;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;-0,315129279;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-0,07029631;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;-0,224682014;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,087326211;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813;0,024922435
4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;-0,608352449;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,862581374;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-0,840213512;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;-0,363713033;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;0,409326691;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;-0,233167754;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;-0,062301617;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319;0,296226813
3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,128726953;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-1,039395186;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-1,119491231;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;-0,44459417;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;0,314766299;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;-0,04371521;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,43531303;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699;0,096554319
1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;-0,042870835;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,818290088;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;-1,202765559;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,162649326;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;0,358902065;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,495606679;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,568711477;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084;0,344521699
-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;-0,327643343;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-1,084367856;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;-1,278261626;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;1,008558825;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;0,509318096;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;1,013887094;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,567680645;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528;0,13284084
-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,423470071;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-1,077579558;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;-1,22783855;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;1,281999963;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;0,546327566;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,937159636;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,230961258;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731;0,013354528
-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,058968318;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,062318878;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;-1,300081792;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;0,871595214;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,849648764;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,600582781;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,150976793;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514;0,075819731
-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;0,20197542;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-0,493503926;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;-1,422689988;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;0,175223107;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;1,084520732;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,241725866;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,220327317;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546;0,028424514
-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;0,023074754;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-0,495737017;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;-1,378065053;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;0,734487357;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;0,969888399;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,566360449;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;0,534243842;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179;0,483060546
0,240630258;-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;0,127967001;-1,332321382;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-0,8747942;-1,84158229;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-1,550657792;0,618438574;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,912991528;1,662621247;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;0,797989099;-0,262980958;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,885675674;0,222865725;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;0,254501579;-0,074501155;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698;0,171379179
0,719522724;0,240630258;-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;1,557504384;-0,874416895;-1,332321382;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-1,799259385;-1,179966996;-1,84158229;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;-1,373993832;-0,326768727;0,618438574;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;1,445828837;1,406480295;1,662621247;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;1,259675831;-0,587107365;-0,262980958;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,369328714;0,097228382;0,222865725;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;0,112887898;-0,252762672;-0,074501155;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444;0,12273698
0,314139973;0,719522724;0,240630258;-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;3,340723012;-0,865647564;-0,874416895;-1,332321382;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-1,484741149;-0,492470033;-1,179966996;-1,84158229;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;-1,447775856;0,304569851;-0,326768727;0,618438574;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;-0,412563962;0,829931205;1,406480295;1,662621247;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;1,553793944;-0,150455373;-0,587107365;-0,262980958;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;-0,773555103;0,253031579;0,097228382;0,222865725;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,203416737;-0,348364154;-0,252762672;-0,074501155;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074;-0,03647444
-0,102544799;0,314139973;0,719522724;0,240630258;-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;4,133015867;-0,904649013;-0,865647564;-0,874416895;-1,332321382;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-0,846587392;-0,578101188;-0,492470033;-1,179966996;-1,84158229;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;-1,030094957;0,873283735;0,304569851;-0,326768727;0,618438574;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;-2,131591819;1,155188885;0,829931205;1,406480295;1,662621247;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;1,712643348;0,196045801;-0,150455373;-0,587107365;-0,262980958;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;-1,112152357;0,461011722;0,253031579;0,097228382;0,222865725;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,151349352;-0,002739647;-0,348364154;-0,252762672;-0,074501155;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254;0,1511074
0,103412793;-0,102544799;0,314139973;0,719522724;0,240630258;-0,584430929;-1,493512375;-1,743902254;-1,479338205;-0,35210663;1,222264447;3,252162346;-1,066283796;-0,904649013;-0,865647564;-0,874416895;-1,332321382;-1,227510277;-0,900278465;-0,126981818;0,29301531;0,402012474;0,374342075;0,148322509;-1,191138099;-0,578101188;-0,492470033;-1,179966996;-1,84158229;-1,790849921;-1,054680335;-0,450347868;-0,295465828;-0,238957838;-0,406804766;-0,64544231;1,023731722;0,873283735;0,304569851;-0,326768727;0,618438574;0,978970833;1,649308505;1,514100789;1,39101402;1,072136514;-0,054413152;-1,669843984;1,631066003;1,155188885;0,829931205;1,406480295;1,662621247;1,872300442;1,329271263;0,871416008;0,497589583;0,466298566;0,703718156;1,062233061;-0,114829388;0,196045801;-0,150455373;-0,587107365;-0,262980958;0,137057563;0,785396948;1,255283668;1,427989121;1,737272346;1,166819734;-0,0361407899999999;0,479675126;0,461011722;0,253031579;0,097228382;0,222865725;0,551674895;0,661697329;0,60273251;0,491450223;0,579880559;0,618384473;0,467052235;0,017488346;-0,002739647;-0,348364154;-0,252762672;-0,074501155;0,395260473;0,538365884;0,716300125;0,548664044;0,473577626;0,248721919;0,342525254
