"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,65;-1,003;-1,107;-0,905;-0,78;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,359807304;-0,1576231;-0,267650554;-0,598418514;-0,211556823;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;-1,608797194;-1,484939903;-1,646838684;-1,255762459;-1,480259928;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;-2,071922775;-2,087336566;-1,519951389;-1,471120341;-1,24363412;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;1,119062085;0,838192472;0,793639839;0,888119624;0,423384981;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;1,59240745;1,755744902;1,347209585;0,853748553;0,56579736;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,389578235;-0,541770978;-0,217066524;-0,039035489;-0,168909752;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,234938686;-0,354653771;0,025302063;0,202511302;0,247991864;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;0,141346876;0,390195819;0,611344438;0,942102207;0,837663862;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,373795953;2,342043153;2,334782321;2,334522833;2,340808611;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,850301488;2,817534378;2,79726662;2,785677964;2,783361052;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,07284192;3,055748539;3,040559513;3,031504689;3,02892948;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,550796155;3,431973663;3,352252406;3,301373321;3,275192861;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,496805484;3,410372457;3,350821693;3,312525323;3,292934436;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691;3,170615643;3,146695314;3,12895322;3,117325014;3,111411876
-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,65;-1,003;-1,107;-0,905;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,359807304;-0,1576231;-0,267650554;-0,598418514;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;-1,608797194;-1,484939903;-1,646838684;-1,255762459;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;-2,071922775;-2,087336566;-1,519951389;-1,471120341;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;1,119062085;0,838192472;0,793639839;0,888119624;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;1,59240745;1,755744902;1,347209585;0,853748553;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,389578235;-0,541770978;-0,217066524;-0,039035489;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,234938686;-0,354653771;0,025302063;0,202511302;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;0,141346876;0,390195819;0,611344438;0,942102207;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,373795953;2,342043153;2,334782321;2,334522833;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,850301488;2,817534378;2,79726662;2,785677964;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,07284192;3,055748539;3,040559513;3,031504689;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,550796155;3,431973663;3,352252406;3,301373321;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,496805484;3,410372457;3,350821693;3,312525323;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691;3,170615643;3,146695314;3,12895322;3,117325014
-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,65;-1,003;-1,107;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,359807304;-0,1576231;-0,267650554;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;-1,608797194;-1,484939903;-1,646838684;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;-2,071922775;-2,087336566;-1,519951389;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;1,119062085;0,838192472;0,793639839;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;1,59240745;1,755744902;1,347209585;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,389578235;-0,541770978;-0,217066524;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,234938686;-0,354653771;0,025302063;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;0,141346876;0,390195819;0,611344438;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,373795953;2,342043153;2,334782321;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,850301488;2,817534378;2,79726662;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,07284192;3,055748539;3,040559513;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,550796155;3,431973663;3,352252406;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,496805484;3,410372457;3,350821693;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691;3,170615643;3,146695314;3,12895322
-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,65;-1,003;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,359807304;-0,1576231;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;-1,608797194;-1,484939903;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;-2,071922775;-2,087336566;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;1,119062085;0,838192472;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;1,59240745;1,755744902;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,389578235;-0,541770978;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,234938686;-0,354653771;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;0,141346876;0,390195819;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,373795953;2,342043153;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,850301488;2,817534378;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,07284192;3,055748539;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,550796155;3,431973663;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,496805484;3,410372457;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691;3,170615643;3,146695314
-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,65;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,359807304;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;-1,608797194;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;-2,071922775;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;1,119062085;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;1,59240745;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,389578235;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,234938686;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;0,141346876;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,373795953;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,850301488;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,07284192;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,550796155;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,496805484;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691;3,170615643
-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,437;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,743420862;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;-1,603984379;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;-1,98306787;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;1,229394767;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;1,452388724;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,556442285;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,833636437;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;0,075464597;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,417239742;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,886532456;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;3,084690168;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,69880899;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,602778927;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015;3,198466691
0,379;-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,086;-0,96923107;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;1,349413641;0,630434751;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;-1,301161264;0,685516171;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;-1,38411336;0,674096006;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,601508055;0,299898976;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;1,319663294;0,697556845;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,580784713;-0,56672343;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,571129655;-0,542550146;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;0,041672621;2,174025594;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,462631315;2,560321;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,920967244;2,828277368;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;3,091204007;2,954526751;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,832767085;3,041989857;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,697159694;3,028022843;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613;3,222441015
0,789;0,379;-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;0,047;-0,701615775;-0,96923107;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;2,512819019;0,331712612;0,630434751;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;-1,336362289;0,855235197;0,685516171;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-1,163302385;0,095271795;0,674096006;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;0,014532409;0,039778167;0,299898976;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;1,064318988;0,053904399;0,697556845;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,572599338;-0,34795991;-0,56672343;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,275895525;-0,371097573;-0,542550146;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;-0,047113925;2,086451775;2,174025594;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,527016224;2,483992142;2,560321;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,967197299;2,792290898;2,828277368;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;3,096663153;2,90582552;2,954526751;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;3,894607435;3,003729808;3,041989857;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,738979683;3,015099276;3,028022843;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553;3,231504613
0,652;0,789;0,379;-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;0,873;-0,335962476;-0,701615775;-0,96923107;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;3,822872698;0,688043616;0,331712612;0,630434751;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;-1,129452494;0,57462477;0,855235197;0,685516171;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-1,18010721;-0,366095998;0,095271795;0,674096006;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,130105625;-0,100407945;0,039778167;0,299898976;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;0,472665222;-0,099964021;0,053904399;0,697556845;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,03044946;-0,234312232;-0,34795991;-0,56672343;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;0,136727323;-0,194910372;-0,371097573;-0,542550146;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;0,058650954;2,017462364;2,086451775;2,174025594;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,594578576;2,423258585;2,483992142;2,560321;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;3,012433411;2,764689429;2,792290898;2,828277368;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;3,100147608;2,882984262;2,90582552;2,954526751;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;3,929473516;2,984814803;3,003729808;3,041989857;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,757767619;3,007298164;3,015099276;3,028022843;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942;3,231680553
-0,056;0,652;0,789;0,379;-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;2,036;-0,431515596;-0,335962476;-0,701615775;-0,96923107;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;4,511290388;0,524625456;0,688043616;0,331712612;0,630434751;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;-0,709644335;0,824979613;0,57462477;0,855235197;0,685516171;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-1,040109549;-0,48083106;-0,366095998;0,095271795;0,674096006;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;-0,201921126;-0,093743157;-0,100407945;0,039778167;0,299898976;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;0,30019083;-0,098629513;-0,099964021;0,053904399;0,697556845;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,556353878;-0,130649737;-0,234312232;-0,34795991;-0,56672343;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;0,436451559;-0,380512967;-0,194910372;-0,371097573;-0,542550146;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;0,084704997;1,987851075;2,017462364;2,086451775;2,174025594;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,615261286;2,394668416;2,423258585;2,483992142;2,560321;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;3,017878396;2,749270105;2,764689429;2,792290898;2,828277368;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,087871403;2,906141119;2,882984262;2,90582552;2,954526751;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,989215505;2,998644857;2,984814803;3,003729808;3,041989857;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,788378463;3,007225264;3,007298164;3,015099276;3,028022843;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033;3,23118942
-0,092;-0,056;0,652;0,789;0,379;-0,791;-1,065;-0,971;-0,396;-0,674;0,791;1,655;-0,82838595;-0,431515596;-0,335962476;-0,701615775;-0,96923107;-0,529362954;0,110993725;0,83928344;1,71262071;2,774391031;3,735176494;4,524807688;0,673095955;0,524625456;0,688043616;0,331712612;0,630434751;0,844779866;1,284849051;1,28933604;0,953641043;0,853526292;0,543217374;-0,162775169;0,959664862;0,824979613;0,57462477;0,855235197;0,685516171;0,668786489;0,483813015;0,63240517;0,648820387;0,385630025;0,04473376;-0,453631786;-0,662613145;-0,48083106;-0,366095998;0,095271795;0,674096006;0,544174428;-0,0246865090000001;-0,023123467;0,021443816;-0,033312218;-0,59111795;-0,515222917;0,092868084;-0,093743157;-0,100407945;0,039778167;0,299898976;0,485037116;0,59291315;0,614343716;0,425372256;0,467505151;0,553713307;0,412562439;-0,158529783;-0,098629513;-0,099964021;0,053904399;0,697556845;0,889317517;0,968016651;1,141159365;1,283943335;1,380130211;1,037301068;0,901254718;0,00274030499999998;-0,130649737;-0,234312232;-0,34795991;-0,56672343;-0,392206118;-0,119616822;-0,142476315;-0,043027363;0,288154927;0,693181512;0,604780271;-0,308957577;-0,380512967;-0,194910372;-0,371097573;-0,542550146;-0,399346104;-0,565561616;-0,337333321;-0,430517727;-0,099066779;0,036971006;0,082940898;1,980100137;1,987851075;2,017462364;2,086451775;2,174025594;2,247436426;2,293273471;2,319548836;2,353919008;2,413948952;2,486644739;2,573323007;2,385175491;2,394668416;2,423258585;2,483992142;2,560321;2,626320184;2,676353142;2,716863041;2,765259257;2,825486505;2,893336344;2,971764969;2,74151012;2,749270105;2,764689429;2,792290898;2,828277368;2,862302381;2,893504203;2,923678818;2,956543913;2,988600608;3,021261422;3,058707262;3,006190854;2,906141119;2,882984262;2,90582552;2,954526751;3,014549617;3,087972468;3,17028781;3,294916262;3,471611557;3,755810618;3,920576961;3,064877909;2,998644857;2,984814803;3,003729808;3,041989857;3,08899195;3,145790137;3,208446092;3,300210343;3,426603111;3,620870847;3,736519138;3,018786762;3,007225264;3,007298164;3,015099276;3,028022843;3,043470057;3,06165093;3,080912326;3,106634435;3,139583155;3,185325847;3,214874033
